"Postcode","annual_consume","year","type"
"6468",30205,2011,"gas"
"6469",20787,2011,"gas"
"6471",253666,2011,"gas"
"6562",3217,2011,"gas"
"6584",165177,2011,"gas"
"6585",148719,2011,"gas"
"6586",19996,2011,"gas"
"6587",35103,2011,"gas"
"6591",365993,2011,"gas"
"6595",84949,2011,"gas"
"6596",132960,2011,"gas"
"6598",106984,2011,"gas"
"6599",23992,2011,"gas"
"7165",46238,2011,"gas"
"7411",363120,2011,"gas"
"7412",461899,2011,"gas"
"7413",290138,2011,"gas"
"7414",205882,2011,"gas"
"7415",317602,2011,"gas"
"7416",119879,2011,"gas"
"7417",106296,2011,"gas"
"7418",180876,2011,"gas"
"7419",108759,2011,"gas"
"7421",171541,2011,"gas"
"7422",75863,2011,"gas"
"7423",212390,2011,"gas"
"7424",78617,2011,"gas"
"7425",187977,2011,"gas"
"7427",3179,2011,"gas"
"7428",2962,2011,"gas"
"7429",45992,2011,"gas"
"7431",242480,2011,"gas"
"7433",207040,2011,"gas"
"7434",60584,2011,"gas"
"7435",24753,2011,"gas"
"7437",301935,2011,"gas"
"7439",9391,2011,"gas"
"7441",267647,2011,"gas"
"7442",499376,2011,"gas"
"7443",299744,2011,"gas"
"7447",310500,2011,"gas"
"7448",120778,2011,"gas"
"7451",524361,2011,"gas"
"7461",523596,2011,"gas"
"7462",545397,2011,"gas"
"7463",118585,2011,"gas"
"7481",432692,2011,"gas"
"7482",450992,2011,"gas"
"7483",89013,2011,"gas"
"7495",1849,2011,"gas"
"7511",309824,2011,"gas"
"7512",256211,2011,"gas"
"7513",203845,2011,"gas"
"7514",209898,2011,"gas"
"7521",392107,2011,"gas"
"7522",180715,2011,"gas"
"7523",328938,2011,"gas"
"7524",144734,2011,"gas"
"7525",17203,2011,"gas"
"7531",383216,2011,"gas"
"7532",210948,2011,"gas"
"7533",159145,2011,"gas"
"7534",330159,2011,"gas"
"7535",161499,2011,"gas"
"7536",2898,2011,"gas"
"7541",106272,2011,"gas"
"7542",363046,2011,"gas"
"7543",176352,2011,"gas"
"7544",270047,2011,"gas"
"7545",500324,2011,"gas"
"7546",29698,2011,"gas"
"7547",109918,2011,"gas"
"7548",161945,2011,"gas"
"7551",190730,2011,"gas"
"7552",430695,2011,"gas"
"7553",447382,2011,"gas"
"7554",121990,2011,"gas"
"7555",432736,2011,"gas"
"7556",502648,2011,"gas"
"7557",395640,2011,"gas"
"7558",3448,2011,"gas"
"7581",331905,2011,"gas"
"7582",235078,2011,"gas"
"7585",32650,2011,"gas"
"7586",181583,2011,"gas"
"7587",145892,2011,"gas"
"7588",28234,2011,"gas"
"7685",53268,2011,"gas"
"7687",66638,2011,"gas"
"7688",77259,2011,"gas"
"7711",414121,2011,"gas"
"7715",7740,2011,"gas"
"7721",337415,2011,"gas"
"7722",363541,2011,"gas"
"7731",557033,2011,"gas"
"7734",15494,2011,"gas"
"7735",26183,2011,"gas"
"7736",12955,2011,"gas"
"7737",19367,2011,"gas"
"7738",38856,2011,"gas"
"7739",21138,2011,"gas"
"7761",229305,2011,"gas"
"7764",22431,2011,"gas"
"7765",76402,2011,"gas"
"7766",68904,2011,"gas"
"7811",208647,2011,"gas"
"7812",446577,2011,"gas"
"7813",11883,2011,"gas"
"7814",78990,2011,"gas"
"7815",296993,2011,"gas"
"7821",46480,2011,"gas"
"7822",184885,2011,"gas"
"7823",297223,2011,"gas"
"7824",328674,2011,"gas"
"7825",90021,2011,"gas"
"7826",151059,2011,"gas"
"7827",296942,2011,"gas"
"7828",66451,2011,"gas"
"7831",176358,2011,"gas"
"7833",226226,2011,"gas"
"7841",133032,2011,"gas"
"7842",4068,2011,"gas"
"7843",37533,2011,"gas"
"7844",114013,2011,"gas"
"7845",10998,2011,"gas"
"7846",33914,2011,"gas"
"7847",9890,2011,"gas"
"7848",118948,2011,"gas"
"7849",22025,2011,"gas"
"7851",26479,2011,"gas"
"7852",13934,2011,"gas"
"7853",5934,2011,"gas"
"7854",77507,2011,"gas"
"7855",19589,2011,"gas"
"7856",6339,2011,"gas"
"7858",7052,2011,"gas"
"7859",3176,2011,"gas"
"7871",37668,2011,"gas"
"7872",72435,2011,"gas"
"7873",99976,2011,"gas"
"7874",20993,2011,"gas"
"7875",105867,2011,"gas"
"7876",199663,2011,"gas"
"7877",9407,2011,"gas"
"7881",414020,2011,"gas"
"7884",101879,2011,"gas"
"7885",88512,2011,"gas"
"7887",250113,2011,"gas"
"7889",8770,2011,"gas"
"7891",528321,2011,"gas"
"7892",6526,2011,"gas"
"7894",147162,2011,"gas"
"7895",52117,2011,"gas"
"7936",8133,2011,"gas"
"7937",2816,2011,"gas"
"7938",41090,2011,"gas"
"7985",4130,2011,"gas"
"8011",429333,2011,"gas"
"8012",284757,2011,"gas"
"8013",255667,2011,"gas"
"8014",410837,2011,"gas"
"8015",103968,2011,"gas"
"8016",217297,2011,"gas"
"8017",239922,2011,"gas"
"8019",101749,2011,"gas"
"8021",212113,2011,"gas"
"8022",186804,2011,"gas"
"8023",230232,2011,"gas"
"8024",208997,2011,"gas"
"8025",34361,2011,"gas"
"8026",70411,2011,"gas"
"8031",228614,2011,"gas"
"8032",398984,2011,"gas"
"8033",149139,2011,"gas"
"8034",54269,2011,"gas"
"8035",7643,2011,"gas"
"8041",25353,2011,"gas"
"8042",212484,2011,"gas"
"8043",341529,2011,"gas"
"8044",4867,2011,"gas"
"8055",20815,2011,"gas"
"8061",292067,2011,"gas"
"8079",7722,2011,"gas"
"8097",13733,2011,"gas"
"8101",302467,2011,"gas"
"8102",367930,2011,"gas"
"8103",153267,2011,"gas"
"8105",111254,2011,"gas"
"8106",86439,2011,"gas"
"8107",47581,2011,"gas"
"8111",156187,2011,"gas"
"8112",44754,2011,"gas"
"8121",360020,2011,"gas"
"8124",73352,2011,"gas"
"8131",329004,2011,"gas"
"8141",352228,2011,"gas"
"8144",16577,2011,"gas"
"8146",12228,2011,"gas"
"8147",7778,2011,"gas"
"8148",58521,2011,"gas"
"8151",80499,2011,"gas"
"8152",122781,2011,"gas"
"8154",2991,2011,"gas"
"8196",31672,2011,"gas"
"8198",5989,2011,"gas"
"8261",311972,2011,"gas"
"8262",217935,2011,"gas"
"8263",142176,2011,"gas"
"8264",87036,2011,"gas"
"8265",443653,2011,"gas"
"8266",200415,2011,"gas"
"8267",26033,2011,"gas"
"8271",409490,2011,"gas"
"8274",33597,2011,"gas"
"8275",23860,2011,"gas"
"8276",25231,2011,"gas"
"8277",36659,2011,"gas"
"8278",38300,2011,"gas"
"8281",416789,2011,"gas"
"8291",3661,2011,"gas"
"8293",3832,2011,"gas"
"8294",6103,2011,"gas"
"8301",79609,2011,"gas"
"8302",354765,2011,"gas"
"8303",392622,2011,"gas"
"8304",191903,2011,"gas"
"8305",25440,2011,"gas"
"8307",135534,2011,"gas"
"8308",68855,2011,"gas"
"8309",68779,2011,"gas"
"8311",63549,2011,"gas"
"8312",80124,2011,"gas"
"8313",63099,2011,"gas"
"8314",65867,2011,"gas"
"8315",66184,2011,"gas"
"8316",158365,2011,"gas"
"8317",73097,2011,"gas"
"8321",562991,2011,"gas"
"8322",110198,2011,"gas"
"8325",172998,2011,"gas"
"8326",111445,2011,"gas"
"8388",30800,2011,"gas"
"8389",18306,2011,"gas"
"8391",194063,2011,"gas"
"8392",55486,2011,"gas"
"8393",16154,2011,"gas"
"8394",18452,2011,"gas"
"8395",58855,2011,"gas"
"8396",5565,2011,"gas"
"8397",42480,2011,"gas"
"8398",23272,2011,"gas"
"8401",361272,2011,"gas"
"8403",10150,2011,"gas"
"8404",50259,2011,"gas"
"8405",22306,2011,"gas"
"8406",78614,2011,"gas"
"8407",51144,2011,"gas"
"8408",70492,2011,"gas"
"8409",42357,2011,"gas"
"8412",3470,2011,"gas"
"8421",106329,2011,"gas"
"8422",22248,2011,"gas"
"8423",55968,2011,"gas"
"8424",40963,2011,"gas"
"8425",11060,2011,"gas"
"8426",263336,2011,"gas"
"8427",19604,2011,"gas"
"8428",30525,2011,"gas"
"8431",496874,2011,"gas"
"8432",35763,2011,"gas"
"8433",184096,2011,"gas"
"8434",49663,2011,"gas"
"8435",102721,2011,"gas"
"8437",6958,2011,"gas"
"8447",6844,2011,"gas"
"8461",37002,2011,"gas"
"8462",9694,2011,"gas"
"8463",32319,2011,"gas"
"8464",47902,2011,"gas"
"8465",80386,2011,"gas"
"8466",1914,2011,"gas"
"8467",14057,2011,"gas"
"8468",19998,2011,"gas"
"8469",10975,2011,"gas"
"8471",519122,2011,"gas"
"8472",32130,2011,"gas"
"8474",58062,2011,"gas"
"8475",25989,2011,"gas"
"8476",16063,2011,"gas"
"8477",3831,2011,"gas"
"8478",16043,2011,"gas"
"8479",10309,2011,"gas"
"8481",5708,2011,"gas"
"8482",11795,2011,"gas"
"8483",25816,2011,"gas"
"8484",20303,2011,"gas"
"8485",29037,2011,"gas"
"8486",12773,2011,"gas"
"8487",15858,2011,"gas"
"8488",9015,2011,"gas"
"8489",1531,2011,"gas"
"8491",152186,2011,"gas"
"8493",53918,2011,"gas"
"8494",25938,2011,"gas"
"8495",61562,2011,"gas"
"8501",527608,2011,"gas"
"8502",86096,2011,"gas"
"8505",4106,2011,"gas"
"8506",21019,2011,"gas"
"8507",6271,2011,"gas"
"8508",21756,2011,"gas"
"8511",17805,2011,"gas"
"8512",12292,2011,"gas"
"8513",11724,2011,"gas"
"8514",3298,2011,"gas"
"8515",5489,2011,"gas"
"8516",2717,2011,"gas"
"8517",32420,2011,"gas"
"8521",139484,2011,"gas"
"8522",19722,2011,"gas"
"8523",21862,2011,"gas"
"8524",2766,2011,"gas"
"8525",57329,2011,"gas"
"8526",11485,2011,"gas"
"8527",6626,2011,"gas"
"8528",4180,2011,"gas"
"8529",7167,2011,"gas"
"8531",341335,2011,"gas"
"8532",64566,2011,"gas"
"8534",2839,2011,"gas"
"8535",9661,2011,"gas"
"8536",47307,2011,"gas"
"8537",10961,2011,"gas"
"8538",28827,2011,"gas"
"8539",54751,2011,"gas"
"8541",7365,2011,"gas"
"8542",6694,2011,"gas"
"8551",73628,2011,"gas"
"8553",13309,2011,"gas"
"8554",3078,2011,"gas"
"8556",35677,2011,"gas"
"8561",158950,2011,"gas"
"8563",29475,2011,"gas"
"8564",4568,2011,"gas"
"8565",23503,2011,"gas"
"8566",25373,2011,"gas"
"8567",75844,2011,"gas"
"8571",25169,2011,"gas"
"8572",7820,2011,"gas"
"8573",5345,2011,"gas"
"8574",58331,2011,"gas"
"8581",16362,2011,"gas"
"8582",13986,2011,"gas"
"8583",3057,2011,"gas"
"8584",33790,2011,"gas"
"8601",260396,2011,"gas"
"8602",154478,2011,"gas"
"8603",189778,2011,"gas"
"8604",181959,2011,"gas"
"8605",91631,2011,"gas"
"8606",137148,2011,"gas"
"8607",165059,2011,"gas"
"8608",173730,2011,"gas"
"8611",16070,2011,"gas"
"8612",2671,2011,"gas"
"8614",44175,2011,"gas"
"8615",24216,2011,"gas"
"8616",5010,2011,"gas"
"8617",12249,2011,"gas"
"8618",18938,2011,"gas"
"8621",128791,2011,"gas"
"8622",30492,2011,"gas"
"8623",12317,2011,"gas"
"8624",24945,2011,"gas"
"8625",50654,2011,"gas"
"8626",16761,2011,"gas"
"8627",14442,2011,"gas"
"8628",14601,2011,"gas"
"8629",61710,2011,"gas"
"8632",10530,2011,"gas"
"8633",27087,2011,"gas"
"8635",9465,2011,"gas"
"8636",2538,2011,"gas"
"8637",6491,2011,"gas"
"8641",7259,2011,"gas"
"8642",3444,2011,"gas"
"8644",7560,2011,"gas"
"8647",20811,2011,"gas"
"8651",141108,2011,"gas"
"8701",428089,2011,"gas"
"8702",53196,2011,"gas"
"8711",202181,2011,"gas"
"8713",40519,2011,"gas"
"8715",57708,2011,"gas"
"8721",56445,2011,"gas"
"8722",11808,2011,"gas"
"8723",146713,2011,"gas"
"8724",16690,2011,"gas"
"8731",91382,2011,"gas"
"8732",12338,2011,"gas"
"8733",3241,2011,"gas"
"8734",51552,2011,"gas"
"8735",6672,2011,"gas"
"8736",7324,2011,"gas"
"8737",5124,2011,"gas"
"8741",6067,2011,"gas"
"8742",17499,2011,"gas"
"8743",2594,2011,"gas"
"8744",11764,2011,"gas"
"8745",5221,2011,"gas"
"8746",12883,2011,"gas"
"8747",13183,2011,"gas"
"8748",76270,2011,"gas"
"8749",26418,2011,"gas"
"8751",1414,2011,"gas"
"8753",7357,2011,"gas"
"8754",198838,2011,"gas"
"8755",7875,2011,"gas"
"8757",17345,2011,"gas"
"8758",2487,2011,"gas"
"8759",15269,2011,"gas"
"8761",7613,2011,"gas"
"8762",2769,2011,"gas"
"8763",7306,2011,"gas"
"8764",2566,2011,"gas"
"8765",20293,2011,"gas"
"8771",41196,2011,"gas"
"8773",10728,2011,"gas"
"8774",5633,2011,"gas"
"8801",371007,2011,"gas"
"8802",242645,2011,"gas"
"8804",36566,2011,"gas"
"8805",7901,2011,"gas"
"8806",23369,2011,"gas"
"8807",7963,2011,"gas"
"8808",10899,2011,"gas"
"8809",3385,2011,"gas"
"8811",24813,2011,"gas"
"8812",15904,2011,"gas"
"8813",10184,2011,"gas"
"8814",4069,2011,"gas"
"8816",5764,2011,"gas"
"8821",29453,2011,"gas"
"8822",60570,2011,"gas"
"8823",13644,2011,"gas"
"8831",49614,2011,"gas"
"8832",7423,2011,"gas"
"8833",2824,2011,"gas"
"8835",10386,2011,"gas"
"8841",4484,2011,"gas"
"8842",19567,2011,"gas"
"8843",16729,2011,"gas"
"8844",3339,2011,"gas"
"8845",1771,2011,"gas"
"8851",64123,2011,"gas"
"8852",13235,2011,"gas"
"8854",31562,2011,"gas"
"8855",75025,2011,"gas"
"8856",6164,2011,"gas"
"8857",22761,2011,"gas"
"8861",374866,2011,"gas"
"8862",291304,2011,"gas"
"8871",2124,2011,"gas"
"8872",35451,2011,"gas"
"8881",146569,2011,"gas"
"8884",9794,2011,"gas"
"8891",65688,2011,"gas"
"8893",7128,2011,"gas"
"8894",27247,2011,"gas"
"8895",15585,2011,"gas"
"8896",45562,2011,"gas"
"8897",10613,2011,"gas"
"8899",83959,2011,"gas"
"8911",286646,2011,"gas"
"8912",36865,2011,"gas"
"8913",192295,2011,"gas"
"8914",39672,2011,"gas"
"8915",206909,2011,"gas"
"8916",163645,2011,"gas"
"8917",136215,2011,"gas"
"8918",170441,2011,"gas"
"8919",31015,2011,"gas"
"8921",445272,2011,"gas"
"8922",157825,2011,"gas"
"8923",82569,2011,"gas"
"8924",162320,2011,"gas"
"8925",173648,2011,"gas"
"8926",114760,2011,"gas"
"8927",4701,2011,"gas"
"8931",120722,2011,"gas"
"8932",367041,2011,"gas"
"8933",188126,2011,"gas"
"8934",73968,2011,"gas"
"8935",249940,2011,"gas"
"8936",25119,2011,"gas"
"8937",31825,2011,"gas"
"8938",80350,2011,"gas"
"8939",89355,2011,"gas"
"8941",4267,2011,"gas"
"9001",269643,2011,"gas"
"9003",42342,2011,"gas"
"9004",2294,2011,"gas"
"9005",75674,2011,"gas"
"9007",4038,2011,"gas"
"9008",49993,2011,"gas"
"9009",9054,2011,"gas"
"9011",62799,2011,"gas"
"9012",37113,2011,"gas"
"9013",12443,2011,"gas"
"9014",15142,2011,"gas"
"9021",11611,2011,"gas"
"9022",42991,2011,"gas"
"9023",16111,2011,"gas"
"9024",27524,2011,"gas"
"9025",8806,2011,"gas"
"9026",6717,2011,"gas"
"9027",14466,2011,"gas"
"9031",24690,2011,"gas"
"9032",2803,2011,"gas"
"9033",43238,2011,"gas"
"9034",49854,2011,"gas"
"9035",138120,2011,"gas"
"9036",111243,2011,"gas"
"9037",8043,2011,"gas"
"9038",17462,2011,"gas"
"9041",104217,2011,"gas"
"9043",10823,2011,"gas"
"9044",28409,2011,"gas"
"9045",42529,2011,"gas"
"9047",86618,2011,"gas"
"9051",333694,2011,"gas"
"9053",2499,2011,"gas"
"9054",14704,2011,"gas"
"9055",36135,2011,"gas"
"9056",16745,2011,"gas"
"9057",16465,2011,"gas"
"9071",14187,2011,"gas"
"9072",17573,2011,"gas"
"9075",16207,2011,"gas"
"9076",200891,2011,"gas"
"9077",39454,2011,"gas"
"9078",56558,2011,"gas"
"9079",88462,2011,"gas"
"9081",16979,2011,"gas"
"9082",2359,2011,"gas"
"9083",11804,2011,"gas"
"9084",108348,2011,"gas"
"9086",4487,2011,"gas"
"9088",54505,2011,"gas"
"9089",25928,2011,"gas"
"9207",4765,2011,"gas"
"9241",102053,2011,"gas"
"9243",100542,2011,"gas"
"9244",176685,2011,"gas"
"9245",78724,2011,"gas"
"9246",8570,2011,"gas"
"9247",194432,2011,"gas"
"9248",51541,2011,"gas"
"9249",47767,2011,"gas"
"9301",654275,2011,"gas"
"9302",109786,2011,"gas"
"9304",17113,2011,"gas"
"9305",13802,2011,"gas"
"9306",14518,2011,"gas"
"9307",14062,2011,"gas"
"9311",74659,2011,"gas"
"9312",59565,2011,"gas"
"9313",6386,2011,"gas"
"9314",13633,2011,"gas"
"9315",17388,2011,"gas"
"9321",286805,2011,"gas"
"9331",166721,2011,"gas"
"9333",12051,2011,"gas"
"9334",3360,2011,"gas"
"9335",11100,2011,"gas"
"9336",11019,2011,"gas"
"9337",7078,2011,"gas"
"9341",45443,2011,"gas"
"9342",49235,2011,"gas"
"9343",14551,2011,"gas"
"9351",533709,2011,"gas"
"9354",174397,2011,"gas"
"9355",31777,2011,"gas"
"9356",212898,2011,"gas"
"9361",13759,2011,"gas"
"9362",16251,2011,"gas"
"9363",282880,2011,"gas"
"9364",41373,2011,"gas"
"9365",50603,2011,"gas"
"9366",15328,2011,"gas"
"9367",94353,2011,"gas"
"9401",416077,2011,"gas"
"9402",407103,2011,"gas"
"9403",518561,2011,"gas"
"9404",286043,2011,"gas"
"9405",310175,2011,"gas"
"9406",428963,2011,"gas"
"9407",248952,2011,"gas"
"9408",187747,2011,"gas"
"9409",15128,2011,"gas"
"9411",515880,2011,"gas"
"9412",31006,2011,"gas"
"9413",28073,2011,"gas"
"9414",83863,2011,"gas"
"9415",34128,2011,"gas"
"9416",5720,2011,"gas"
"9417",15682,2011,"gas"
"9418",73404,2011,"gas"
"9419",23359,2011,"gas"
"9421",167744,2011,"gas"
"9422",276946,2011,"gas"
"9423",65317,2011,"gas"
"9431",282410,2011,"gas"
"9432",3904,2011,"gas"
"9433",28890,2011,"gas"
"9434",4202,2011,"gas"
"9435",3285,2011,"gas"
"9436",19645,2011,"gas"
"9437",5931,2011,"gas"
"9439",42585,2011,"gas"
"9441",14793,2011,"gas"
"9442",17744,2011,"gas"
"9443",27846,2011,"gas"
"9444",58673,2011,"gas"
"9446",4757,2011,"gas"
"9447",3318,2011,"gas"
"9448",5346,2011,"gas"
"9449",6714,2011,"gas"
"9451",218606,2011,"gas"
"9452",3006,2011,"gas"
"9453",4017,2011,"gas"
"9454",12942,2011,"gas"
"9455",3781,2011,"gas"
"9458",8745,2011,"gas"
"9461",289741,2011,"gas"
"9462",105290,2011,"gas"
"9463",98510,2011,"gas"
"9464",5091,2011,"gas"
"9465",20027,2011,"gas"
"9466",31739,2011,"gas"
"9467",28018,2011,"gas"
"9468",190387,2011,"gas"
"9469",37320,2011,"gas"
"9471",384128,2011,"gas"
"9472",150322,2011,"gas"
"9473",21424,2011,"gas"
"9474",13737,2011,"gas"
"9475",19827,2011,"gas"
"9479",36693,2011,"gas"
"9481",227123,2011,"gas"
"9482",105198,2011,"gas"
"9483",24491,2011,"gas"
"9484",3269,2011,"gas"
"9485",11819,2011,"gas"
"9487",3247,2011,"gas"
"9488",7231,2011,"gas"
"9491",36685,2011,"gas"
"9492",7446,2011,"gas"
"9493",11073,2011,"gas"
"9494",31777,2011,"gas"
"9495",3441,2011,"gas"
"9496",11316,2011,"gas"
"9497",24916,2011,"gas"
"9501",419897,2011,"gas"
"9502",248519,2011,"gas"
"9503",219052,2011,"gas"
"9511",51557,2011,"gas"
"9512",14727,2011,"gas"
"9514",109865,2011,"gas"
"9515",41360,2011,"gas"
"9521",228368,2011,"gas"
"9523",34370,2011,"gas"
"9524",16129,2011,"gas"
"9526",3329,2011,"gas"
"9527",5436,2011,"gas"
"9528",60333,2011,"gas"
"9531",294743,2011,"gas"
"9533",27691,2011,"gas"
"9534",13963,2011,"gas"
"9536",21667,2011,"gas"
"9537",10433,2011,"gas"
"9541",179335,2011,"gas"
"9545",49350,2011,"gas"
"9551",149635,2011,"gas"
"9561",447167,2011,"gas"
"9563",66255,2011,"gas"
"9564",4068,2011,"gas"
"9566",27316,2011,"gas"
"9571",132606,2011,"gas"
"9573",20476,2011,"gas"
"9574",10502,2011,"gas"
"9581",378984,2011,"gas"
"9584",59245,2011,"gas"
"9585",13556,2011,"gas"
"9591",127928,2011,"gas"
"9601",281513,2011,"gas"
"9602",366610,2011,"gas"
"9603",130520,2011,"gas"
"9605",47605,2011,"gas"
"9606",82215,2011,"gas"
"9607",52887,2011,"gas"
"9608",54941,2011,"gas"
"9611",344013,2011,"gas"
"9615",80725,2011,"gas"
"9616",23065,2011,"gas"
"9617",127847,2011,"gas"
"9618",4678,2011,"gas"
"9619",36325,2011,"gas"
"9621",113055,2011,"gas"
"9623",6125,2011,"gas"
"9624",3411,2011,"gas"
"9625",32533,2011,"gas"
"9626",70403,2011,"gas"
"9627",40587,2011,"gas"
"9628",145331,2011,"gas"
"9629",11019,2011,"gas"
"9631",25784,2011,"gas"
"9632",3483,2011,"gas"
"9633",8750,2011,"gas"
"9635",96823,2011,"gas"
"9636",170736,2011,"gas"
"9641",370758,2011,"gas"
"9642",386120,2011,"gas"
"9644",118074,2011,"gas"
"9645",229518,2011,"gas"
"9646",83260,2011,"gas"
"9648",302968,2011,"gas"
"9649",246947,2011,"gas"
"9651",90567,2011,"gas"
"9654",15827,2011,"gas"
"9655",8368,2011,"gas"
"9656",9797,2011,"gas"
"9657",7078,2011,"gas"
"9658",23852,2011,"gas"
"9659",17935,2011,"gas"
"9661",66535,2011,"gas"
"9663",254045,2011,"gas"
"9665",392333,2011,"gas"
"9671",312167,2011,"gas"
"9672",89459,2011,"gas"
"9673",133135,2011,"gas"
"9674",146655,2011,"gas"
"9675",311454,2011,"gas"
"9677",58023,2011,"gas"
"9678",82135,2011,"gas"
"9679",257063,2011,"gas"
"9681",109987,2011,"gas"
"9682",78177,2011,"gas"
"9684",128058,2011,"gas"
"9685",14852,2011,"gas"
"9686",101484,2011,"gas"
"9687",19036,2011,"gas"
"9688",20682,2011,"gas"
"9693",75480,2011,"gas"
"9695",182965,2011,"gas"
"9696",9026,2011,"gas"
"9697",145497,2011,"gas"
"9698",67093,2011,"gas"
"9699",62454,2011,"gas"
"9711",549246,2011,"gas"
"9712",478802,2011,"gas"
"9713",394367,2011,"gas"
"9714",219354,2011,"gas"
"9715",331280,2011,"gas"
"9716",133151,2011,"gas"
"9717",282275,2011,"gas"
"9718",365996,2011,"gas"
"9721",472990,2011,"gas"
"9722",299798,2011,"gas"
"9723",270137,2011,"gas"
"9724",225410,2011,"gas"
"9725",240878,2011,"gas"
"9726",151284,2011,"gas"
"9727",201997,2011,"gas"
"9728",355716,2011,"gas"
"9731",255322,2011,"gas"
"9732",181183,2011,"gas"
"9733",140250,2011,"gas"
"9734",76745,2011,"gas"
"9735",11902,2011,"gas"
"9736",203758,2011,"gas"
"9737",217619,2011,"gas"
"9738",27483,2011,"gas"
"9741",226655,2011,"gas"
"9742",310429,2011,"gas"
"9743",352841,2011,"gas"
"9744",230806,2011,"gas"
"9745",118435,2011,"gas"
"9746",115144,2011,"gas"
"9747",10340,2011,"gas"
"9751",413210,2011,"gas"
"9752",443118,2011,"gas"
"9753",241369,2011,"gas"
"9755",41234,2011,"gas"
"9756",93204,2011,"gas"
"9761",307196,2011,"gas"
"9765",277839,2011,"gas"
"9766",39468,2011,"gas"
"9771",52975,2011,"gas"
"9773",2735,2011,"gas"
